"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Dgat1",38.9199918237292,0.125020780023095,0.35519889535001,0.35197401134905,0.724857752858091,0.891802970892754
"Schip1",34.8911342632306,0.174129984509759,0.494945798336597,0.351816269771299,0.724976056157599,0.891872103355635
"Slc6a19",0.581059057801249,-0.583679128049259,1.65931509013158,-0.35175906705156,0.725018958773919,NA
"Thsd7a",3.39981686673701,-0.488263515288167,1.38851213956879,-0.351645118090074,0.725104424215979,0.891872667178571
"Gm13882",0.593361144502428,-0.584979070228449,1.66373609241501,-0.351605686079286,0.725134000309349,NA
"Trub1",6.29812343488609,0.172968335783326,0.492004662634013,0.35155832641365,0.7251695231051,0.891872667178571
"Tnni3",3.07186233969522,0.25418730904875,0.723036405960839,0.351555339334486,0.725171763626453,0.891872667178571
"Pank3",17.9900637475794,0.151581135820323,0.431321252740961,0.351434423546383,0.725262461023498,0.891872667178571
"Znhit3",20.6586006111126,-0.151219357418521,0.430339064036994,-0.351395841223286,0.725291401945228,0.891872667178571
"Cbfa2t2",22.3000901798595,0.146444113538565,0.416841090640159,0.351318804280223,0.725349189171346,0.891872667178571
"Fbxo27",1.44145731590566,0.665464875549778,1.89606047823628,0.350972388902276,0.725609062833281,NA
"Srp19",131.152681348396,-0.108373565921969,0.308951865173168,-0.350778157177414,0.725754785288616,0.892287030218829
"Serbp1",605.59458477757,-0.0915120315860168,0.260983801708887,-0.35064257240031,0.725856513724819,0.892287030218829
"4833417C18Rik",1.04619938960696,0.402856132440661,1.14905477708294,0.350597848314401,0.725890070996197,NA
"Mx1",5.92937791024438,-0.339623258621452,0.968811461819428,-0.35055660673506,0.725921015747729,0.892287030218829
"Adar",21.6354282745565,-0.148563028161671,0.42381396701819,-0.350538301526279,0.725934750819442,0.892287030218829
"Rbbp5",35.8049010371633,0.0892473171287762,0.254669632698874,0.350443498830125,0.726005886180856,0.892298084367963
"Igkv4-53",2.30185422732008,-0.689248597786543,1.96892884727689,-0.350062725090244,0.726291624196268,0.892384826762384
"Sil1",46.4979901676395,0.139755545414413,0.399237735568721,0.35005595153807,0.72629670751082,0.892384826762384
"Homer1",11.3936150642865,-0.158749677307277,0.453675717823114,-0.349918832043758,0.726399613498081,0.892384826762384
"Txn2",147.312198192974,0.0816759373429145,0.233419445258372,0.349910596576508,0.726405794241726,0.892384826762384
"Snta1",15.8171908784616,0.19930265134414,0.569732928168016,0.349817680338401,0.72647552939984,0.892384826762384
"Zfp628",5.00407286034422,0.183003852612615,0.523223726963693,0.349762144149311,0.726517211301423,0.892384826762384
"Samd13",2.37657958390443,0.31143063845285,0.89048823561654,0.349730210907534,0.726541178711215,0.892384826762384
"Pttg1ip",129.099024274268,0.132765281776859,0.379710617835511,0.349648589058871,0.726602440989322,0.892384826762384
"Sbsn",34.8054726504222,-0.286236093489795,0.818743408696637,-0.349604150029685,0.726635795982018,0.892384826762384
"Gm20707",1.2490606345998,0.370383228259871,1.06068892316995,0.349191190903505,0.726945779117717,NA
"Tmem37",14.229711980055,-0.195621548777566,0.560567704168865,-0.34897042288158,0.727111514497109,0.892881681438733
"Car11",4.06433120256117,0.244803734460579,0.701962296458762,0.348741998958572,0.72728301076958,0.892881681438733
"Prpf38a",42.758574367629,0.0866160367064446,0.248395216293702,0.348702515285278,0.72731265573448,0.892881681438733
"Mylk3",1.04122439145123,0.545636262577067,1.56483823816807,0.348685409947441,0.72732549881874,NA
"Msh2",34.1838482285553,0.148809991177418,0.426921793696784,0.348564990999519,0.727415914324527,0.892881681438733
"3110009E18Rik",7.72549766458435,0.156926953611637,0.450326774687945,0.348473513973003,0.727484601580318,0.892881681438733
"Zmiz2",27.9205969567787,-0.145742814689419,0.418305653436869,-0.348412251883215,0.727530602603537,0.892881681438733
"1300002E11Rik",24.1548492531842,0.14220787521067,0.408186303343366,0.348389630043625,0.727547589340021,0.892881681438733
"Nans",74.8082625146859,0.111674512389061,0.320558214055178,0.348375139031185,0.727558470709774,0.892881681438733
"Bub1",20.1682420125087,0.166347928808271,0.47766109673354,0.348255133076218,0.727648585859695,0.892881681438733
"Gm7336",8.72915279856709,-0.188636857950208,0.541691007235285,-0.348237012301505,0.727662193481166,0.892881681438733
"Rps12-ps9",1.05877717968751,-0.398274818709294,1.144339854201,-0.348038930259383,0.727810946884158,NA
"Gm28424",1.21554291855409,0.340954762838444,0.979769630437902,0.347994826790106,0.727844068602854,NA
"Gm43085",1.30322261929855,-0.678690824398137,1.95049428341274,-0.347958376586804,0.727871443100186,NA
"Sv2c",0.776478772866204,0.966217354839017,2.77713129114828,0.347919220786824,0.727900849916726,NA
"Stx7",65.5439462073115,0.113043141569354,0.325236142294188,0.347572507692279,0.72816125610407,0.893376567022439
"Ftsj2",8.81609568967962,-0.150879159951066,0.434172329031688,-0.347509847731577,0.728208321539211,0.893376567022439
"Nop56",289.997694765983,0.110564943727534,0.31827629430697,0.347386675367336,0.728300842313784,0.893376567022439
"Slc6a20a",0.572484777799152,-0.791780181329698,2.27937295549023,-0.347367542210488,0.728315214517018,NA
"Abcf1",66.9616071976477,-0.0700103866290971,0.201619168976041,-0.347240726090964,0.728410477063362,0.893376567022439
"Ighv1-85",0.853647466865095,-0.767472885172461,2.21049586355176,-0.347194897682056,0.7284449037736,NA
"Hip1",23.1685984914434,0.11386580773202,0.328048924175192,0.347100079716193,0.728516133615769,0.893376567022439
"Trim27",58.8871156847392,-0.108873307289012,0.31373063935865,-0.347027971229007,0.728570305047504,0.893376567022439
"mt-Nd5",1373.48868406439,0.106651972370913,0.307346269049887,0.347009165592318,0.728584432986879,0.893376567022439
"Gm42858",0.360245279302491,1.01161385865221,2.91570768398695,0.346953113375524,0.728626543372125,NA
"Efcab11",2.70132475591581,0.274784478188768,0.792146271496784,0.346886033648249,0.728676939478782,0.893376567022439
"Bpifb5",0.590862857556899,-0.576059988647338,1.66083195423988,-0.346850256088061,0.728703819163298,NA
"Tead2",60.8867729619361,0.237892359159221,0.685909867575694,0.346827433756037,0.728720965757867,0.893376567022439
"Zfp125",5.88598904449841,-0.281573519605431,0.811856623966172,-0.346826657926194,0.728721548647214,0.893376567022439
"Gm9917",2.66083615416259,-0.232860066769919,0.671474913165537,-0.346788930165902,0.728749894110581,0.893376567022439
"Gm16153",1.20848636210871,0.334144629245289,0.964114959515758,0.346581728607467,0.728905574530965,NA
"RP23-279O5.2",1.6063125058246,-0.798146842337517,2.30320694093076,-0.346537181767511,0.728939046158414,NA
"Gm14405",0.363956268707392,1.00761102253183,2.90787431636927,0.346511201278437,0.728958567630176,NA
"Ctif",7.66322810378933,0.16144974002113,0.466002561702095,0.346456765025986,0.728999471039176,0.893606232256405
"Ghrl",1.2196199301113,0.377704958380303,1.09059176574172,0.346330286221647,0.7290945102117,NA
"Epb41l4aos",47.9597499711615,-0.134206773609266,0.387785262398946,-0.346085286426373,0.729278620708679,0.893694196043545
"Igkv17-127",4.85073764723986,-0.419530484148201,1.21266834257832,-0.34595649067264,0.729375413378295,0.893694196043545
"Fam98b",40.9693439361434,0.0792040929419563,0.228988368986695,0.345886969248462,0.729427661957184,0.893694196043545
"Fbxw9",21.5120674981998,-0.140520512212274,0.406374612839186,-0.345790577887015,0.729500106620398,0.893694196043545
"Nr1h4",0.593135857967414,-0.574869464843021,1.66296152376847,-0.345690177810187,0.729575566673257,NA
"Nhej1",6.49547809037838,0.162633541807771,0.47047780757949,0.345677392616001,0.729585176131095,0.893694196043545
"Ppp1r8",49.5421427655717,0.11221573768972,0.32464250872003,0.345659408966969,0.729598692862529,0.893694196043545
"Dusp12",26.1220348901982,0.14772425544091,0.427462997820826,0.345583725828895,0.729655578159251,0.893694196043545
"Gm5977",2.86724762989012,0.313687619467705,0.907888194104614,0.345513491093551,0.729708369634333,0.893694196043545
"Mrpl32",62.4143486186455,-0.103269807832408,0.298900678737173,-0.345498739811207,0.729719457501107,0.893694196043545
"Sult1a1",3.5320849882824,-0.25548360440237,0.739610602885489,-0.345429883516591,0.729771214387719,0.893694196043545
"Catsperd",3.23595871717572,0.308363582004377,0.892839384086181,0.345374081274412,0.729813159899335,0.893694196043545
"Taf3",6.61027938899795,-0.148794957286085,0.430863737141134,-0.345341100816163,0.729837951078876,0.893694196043545
"Mterf4",32.2149487048003,-0.0941725517071127,0.272738843477534,-0.345284707181322,0.729880342433502,0.893694196043545
"Satb2",0.712904789112072,0.783524272076192,2.26933147841939,0.345266559569307,0.729893984252464,NA
"Srrm1",83.2003547407066,0.0756399434004389,0.219132229594107,0.345179454161283,0.729959463820565,0.893714865364895
"Gm17415",0.895542147989785,-0.44390587765961,1.28629179716131,-0.345105114282198,0.73001534874118,NA
"Plcxd1",2.62226290219956,-0.235799971095331,0.683475238060621,-0.345001483542286,0.730093255425883,0.893802434899927
"Gnptg",35.2948654673625,0.123435464992267,0.357868275003811,0.344918713431505,0.730155481675336,0.893802434899927
"Plxdc1",3.14764847748725,-0.337632395399946,0.979597856255936,-0.344664285700248,0.730346770582454,0.893960385201045
"Gm8923",3.43944973618995,0.230164676432306,0.668367344521643,0.344368524762437,0.730569156525106,0.894156368781453
"Eno4",0.587756017493137,-0.657968213912808,1.91178940351432,-0.344163542649262,0.730723298149289,NA
"Rpl22-ps1",4.08253627720224,0.209437383704336,0.608675052000002,0.344087346797212,0.730780598372115,0.894338925426165
"Rnf8",26.7763648448818,0.102782338612021,0.298788268857813,0.343997235918699,0.730848364805766,0.894345634075848
"Gm18588",8.10600440915958,0.188465625133177,0.548101553036767,0.343851653199994,0.730957852380854,0.894403391762819
"Lpar2",5.09202748925727,0.19248196172975,0.560128589773591,0.34363888086404,0.731117880731359,0.894482231303847
"2210016L21Rik",29.3208912517777,0.0911810736463109,0.265463312204084,0.343479002387389,0.731238134744164,0.894482231303847
"Lrrc61",7.20637082688317,-0.198705558171142,0.578567562740206,-0.343444000265128,0.73126446278181,0.894482231303847
"Pik3cd",10.2926927088854,0.193910263793371,0.564620482540835,0.343434696029376,0.731271461332674,0.894482231303847
"Mcpt8",0.947132976653693,-0.928496999809875,2.70807143618961,-0.342862816468504,0.731701666191955,NA
"Sub1",260.860949743616,-0.100633914565472,0.29354348821922,-0.342824551060447,0.731730454923815,0.894909976074764
"Kctd15",11.122081191879,-0.273330799501083,0.797338077763475,-0.342804146852954,0.731745806051522,0.894909976074764
"Cap1",200.001862836182,-0.116879432704633,0.341094679617021,-0.342659794154116,0.731854413028179,0.894966574405691
"Flcn",29.4922492124239,-0.113123489334595,0.330346022398214,-0.342439386777996,0.732020251802654,0.895093144480482
"Dtd1",14.8466360858773,0.193222624481,0.564624080706352,0.342214636398922,0.732189371226283,0.895223704141537
"Ighv1-59",0.624554154248956,-0.646788675756752,1.89144435064229,-0.341954906332359,0.73238482825155,NA
"Fzd3",4.07499382840967,-0.274195084643694,0.802014814155103,-0.341882817878557,0.732439080708623,0.895354531908498
"Zfp428",8.74703414004117,-0.145281658385533,0.424955777245066,-0.341874769481605,0.732445137868528,0.895354531908498
"Abhd2",37.3662836542827,0.208118665796885,0.608847650982253,0.341823879029717,0.732483438006067,0.895354531908498
"2310011J03Rik",28.5144639268997,0.0974505083672574,0.285279699593842,0.341596364921863,0.73265467319591,0.895477003354269
"Iqcc",17.884087142754,0.125976552330646,0.368864761779299,0.341525039483226,0.732708357992152,0.895477003354269
"Hras",105.847476228966,-0.139061752064303,0.407376378470004,-0.34135939002301,0.732833043062816,0.895553163007572
"Cpt1a",30.4433000907883,0.1236716095716,0.362501546178155,0.341161605724076,0.732981925401355,0.895609984434683
"Tle1",29.8290288208321,0.200974895697374,0.589141309819588,0.341131902223795,0.733004285610167,0.895609984434683
"Exosc8",99.8593245516226,0.110519301579001,0.324212029394248,0.34088587578164,0.733189498169063,0.895760061619125
"E130012A19Rik",2.83232777549264,-0.269730927681936,0.791994044573292,-0.34057191405683,0.733425876031534,0.895925549908666
"Angel2",30.5961865355202,0.0897245258993749,0.263477032535023,0.340540217248151,0.733449741568101,0.895925549908666
"Gm5863",0.681875276949951,0.504591795524469,1.48329721855405,0.340182526612135,0.733719076088831,NA
"Wdr1",117.339524606923,-0.11219235807793,0.329860970774807,-0.340120135505582,0.733766058811214,0.896235695684775
"Gm15549",0.357916659055485,0.991306923779923,2.91497623580669,0.340073758270481,0.73380098316481,NA
"C4bp",1.17748161311035,-0.552907429635978,1.62588817115312,-0.340064857747161,0.733807685762427,NA
"Gm16023",1.76767584509743,0.286337933151524,0.842322967567276,0.339938413383765,0.733902907712865,0.896257311718032
"Kifc2",4.56264362891015,0.199876619066581,0.587991969288175,0.339930865567012,0.733908591906165,0.896257311718032
"4833413E03Rik",0.473726161358215,0.64327700024475,1.89253193283701,0.339902851351333,0.733929689288992,NA
"Nat8",0.98432897178608,-0.650115001854109,1.91285783927187,-0.339865821969067,0.733957576262458,NA
"Gm13030",0.509797233973333,-1.05064076480886,3.09325279269056,-0.339655642529945,0.734115869873461,NA
"Mlana",0.355622978451009,0.991237360168026,2.919269611223,0.33954978202673,0.73419560146324,NA
"Gm7420",0.355622978451009,0.991237360168026,2.919269611223,0.33954978202673,0.73419560146324,NA
"Orc4",63.7787890063849,0.0923458613280937,0.272246138538422,0.339199893977784,0.734459149128822,0.896829163088505
"Gm4654",0.33615142038485,0.794662769493954,2.34316269891111,0.339141097570067,0.734503439668122,NA
"Pigw",5.76532782054305,0.195165058811768,0.575516867904329,0.339112664972682,0.734524857876278,0.896829163088505
"Il27",0.335605697941006,0.794683138477534,2.34391705399377,0.339040640164072,0.734579114917858,NA
"Gm15501",37.143883658826,-0.116853428882909,0.34471021095799,-0.338990332076788,0.734617013312086,0.896829163088505
"Rab5a",55.6524312427651,0.0864146879296248,0.254927511889501,0.338977489283626,0.734626688226687,0.896829163088505
"Gm26931",1.17274164737406,0.343901564557898,1.01480686333281,0.338883759051908,0.73469729968596,NA
"Fam111a",47.3143777308216,0.0999907773446967,0.295071282213272,0.338869904908012,0.734707736864382,0.896844408359775
"Hdlbp",247.788626417435,-0.113028198868336,0.333684254480683,-0.338727996153858,0.734814648275371,0.896844408359775
"Dock7",65.8862928857282,-0.106089885013107,0.313250889792514,-0.338673850482522,0.734855441969809,0.896844408359775
"Il18bp",24.3215407871885,0.207949236924289,0.61422646397854,0.33855466854576,0.734945237037147,0.896844408359775
"Acvr1",29.6393754173567,-0.114667347805346,0.338849514100823,-0.338401983870713,0.735060279316247,0.896844408359775
"Spidr",20.8336307863273,0.117629168678596,0.3476381504704,0.338366685357831,0.73508687629167,0.896844408359775
"Glod4",43.366772041931,-0.132795750455198,0.392488403022934,-0.338343119012968,0.735104633406241,0.896844408359775
"Mfsd4b1",0.331494998897706,0.794837460675199,2.34965073485915,0.338278982864594,0.735152960367342,NA
"Gm17092",0.634348559635837,0.501758895977854,1.4833150866915,0.338268585332747,0.735160795066881,NA
"3830406C13Rik",13.4615687447782,0.131121354123732,0.387698033849146,0.338204846751304,0.735208823666676,0.896844408359775
"Ssh2",8.75893102415291,-0.157996323206598,0.467218203693422,-0.338163885648325,0.73523968941878,0.896844408359775
"Erdr1",278.009309016401,-0.263375820109364,0.778914353166135,-0.338131938433015,0.735263763159779,0.896844408359775
"Gm14845",0.885464942313762,0.762929330635792,2.25723016342326,0.337993591880215,0.735368016845998,NA
"RP24-194N4.6",0.633760986452353,0.49997400192861,1.48098966912318,0.33759452368403,0.735668769611084,NA
"Dnajc17",16.731451241948,-0.129464535798765,0.383525972622424,-0.337563933189529,0.735691825428108,0.897290318637748
"1110020A21Rik",1.56565229099899,0.32281062613348,0.956406575474264,0.337524473808019,0.735721566007694,NA
"Gm26672",0.47437594793253,0.638124891787942,1.89081453596384,0.337486770727971,0.735749983230971,NA
"1810013D15Rik",0.327196436309322,0.795000545173626,2.35574563262516,0.33747299970061,0.735760362694876,NA
"Gm15954",0.466731581413218,0.639713209370521,1.89615536718889,0.337373835731043,0.735835105735348,NA
"Dnal4",29.9543549303611,0.111844469691957,0.331560477695147,0.337327507999287,0.735870025278535,0.897431433070706
"Papd4",35.7987563551473,-0.0820962694434041,0.243517810715814,-0.337126344894792,0.736021658363818,0.897540126747011
"Cd164",185.083040813685,0.11419538951032,0.338934847478429,0.336924309671605,0.736173959186963,0.897616276882935
"Tusc1",1.21624950969554,0.533908232741491,1.58468441213062,0.336917703395369,0.736178939391226,NA
"Atp8b2",44.9176157931773,0.168903400022676,0.501379052498125,0.336877656098941,0.736209129664344,0.897616276882935
"Gm38391",0.64268184989222,0.499094512154319,1.48226957366762,0.336709678873996,0.736335766327161,NA
"4921524J17Rik",23.7390942046905,-0.133058083140973,0.39524965706179,-0.336643133684419,0.73638593618502,0.89772191226218
"Gm21857",1.62157976800037,-0.460700847019028,1.36852478885631,-0.336640483804492,0.736387934010087,NA
"Gm10801",0.917944627716766,-0.434604365015151,1.29145859270898,-0.336522105678603,0.736477184697315,NA
"Gm14419",11.6635625223777,-0.322304952925877,0.957881777900468,-0.336476755651747,0.736511377100238,0.89772191226218
"Cdc14a",7.68857077702105,0.173880368706432,0.516813794202934,0.336446841506237,0.736533931650676,0.89772191226218
"Gm38394",6.00138867250166,-0.151336015809025,0.449827750389722,-0.336431035386123,0.736545849178964,0.89772191226218
"Gm20568",1.10948086948658,-0.61716674807264,1.83445564503573,-0.336430455401183,0.73654628647831,NA
"Gm44226",1.08410440988752,0.476681787364567,1.4175152288241,0.336279835074504,0.736659854677707,NA
"Fam171a1",20.1035792171383,0.184046221935565,0.548168354319943,0.335747622943124,0.737061190354715,0.898273776294632
"Pigp",75.3927744635678,-0.103901658954192,0.309608800273871,-0.335590134590114,0.737179964452939,0.898342282065667
"Nrep",51.3041332746526,-0.199525500436058,0.594857675426939,-0.335417207641904,0.737310389215737,0.898424972738354
"Morc3",26.5546309628056,-0.096968723608325,0.289518820836505,-0.334930638803218,0.737677409181289,0.898750923526059
"Gm4353",5.78416038729267,-0.225618079908316,0.673694701334336,-0.334896622255528,0.737703070177459,0.898750923526059
"Lhx1os",0.567364668593291,1.02772634513651,3.0701950164677,0.334743017829182,0.737818948086457,NA
"4930405N21Rik",0.566273223705604,1.02772634513651,3.0701950164677,0.334743017829182,0.737818948086457,NA
"Tlcd1",12.1509008775442,0.122669736088429,0.36646882916591,0.33473443394252,0.737825423875383,0.898795683444481
"Sin3b",126.087066667473,0.0824306677225649,0.246390905380999,0.33455239589749,0.737962759980368,0.898795683444481
"Amz2",50.5360868500618,-0.116431787377996,0.348029169373269,-0.334546059997404,0.73796754016389,0.898795683444481
"5530601H04Rik",28.4159069538336,0.145753938061458,0.435771694750575,0.334473165231359,0.73802253708186,0.898795683444481
"Rpl9-ps7",6.8581093714883,-0.234724260010901,0.701857189492591,-0.334433077732801,0.738052782470498,0.898795683444481
"Rhoq",47.2547764754326,0.128840460863645,0.385379761323947,0.334320776008118,0.738137514518575,0.89882264000782
"Rnf215",20.1439435681595,0.0937313209126887,0.280463208817538,0.334201841688505,0.738227254351632,0.89883276301261
"Bbs4",8.06738848873389,0.173558869165058,0.519413647630576,0.334143836914542,0.73827102214435,0.89883276301261
"1700041G16Rik",0.456511063995616,-0.762207987381821,2.28304334511258,-0.333856117543066,0.73848813477462,NA
"Gm22270",10.0910931089313,0.85336501125417,2.55665598001117,0.333781712489312,0.738544284117573,0.89908922218264
"Gm10657",0.455565631913373,-0.762232143564446,2.28392142852215,-0.333738338826157,0.738577016444712,NA
"Cdc16",103.084400549656,-0.0894877894195126,0.268221436460031,-0.333633995107052,0.738655762316846,0.899148702196303
"Zfp273",2.72480235032152,0.22053239894969,0.661600451567838,0.333331693512422,0.738883918045683,0.899321276695396
"Srpk3",0.883058342911134,0.9055274721982,2.71726837939087,0.33324918475708,0.738946193776833,NA
"Tram2",7.02827268819437,-0.174332795551587,0.523209634997358,-0.33319874843755,0.73898426280652,0.899321276695396
"Epg5",5.79950742007849,0.154331880149768,0.463184796381998,0.333197206288453,0.738985426821434,0.899321276695396
"Gm7281",0.449855788405055,-0.762378972808471,2.28927460269144,-0.33302207254305,0.739117621750913,NA
"Mars2",1.97112996190228,0.256506040635796,0.77033804105922,0.332978545734414,0.73915047797126,0.89942524584517
"Dusp4",42.2969089837838,-0.185389399875019,0.55686194987398,-0.332918059703978,0.739196136654283,0.89942524584517
"Grem2",2.14109873427226,-0.755286267337531,2.26942963849423,-0.332808849644998,0.739278577645666,0.899449338791231
"Sec62",74.8660804396111,0.0971993183702635,0.292210013878059,0.332635138270194,0.739409715860235,0.899493574026857
"Bcl7b",41.4680732878917,-0.0744455992243273,0.223832768599529,-0.332594729941093,0.73944022200801,0.899493574026857
"Pcyt1a",22.3119681431231,0.115843499533549,0.348406266066464,0.332495453774214,0.739515171995594,0.899508543387101
"Gosr1",24.9217021766072,0.0817039183925019,0.245851557151559,0.332330286369243,0.739639873014485,0.899565837987298
"E2f5",27.6171402415853,0.128118033964021,0.385647439722649,0.332215440237751,0.739726585619906,0.899565837987298
"Rgs10",75.3761551418218,0.153478447520124,0.462080651729086,0.332146448776452,0.739778678032412,0.899565837987298
"Apc-ps1",1.24435266211986,-0.361663534855789,1.08895672282812,-0.332119291128959,0.739799183902851,NA
"Lrrc34",0.655094120369059,0.542505396657203,1.63353800703144,0.332104545056208,0.739810318267915,NA
"Phpt1",66.7295595853029,-0.0847632160176402,0.255368223686755,-0.331925463528361,0.739945542290493,0.899565837987298
"Pdpn",76.3514720548578,-0.316248777392802,0.952836037653742,-0.331902620068329,0.739962791909299,0.899565837987298
"Gm29331",15.8995844459019,0.111203797164589,0.335143445833209,0.331809553631946,0.740033069854367,0.899565837987298
"Mettl14",18.7031502790651,0.106979004228274,0.322437932368411,0.331781696534519,0.740054106212021,0.899565837987298
"Sox9",26.8124765593118,0.257444893075587,0.776261471696367,0.331647134969859,0.740155723455904,0.899565837987298
"Capn6",18.8482100138042,0.503916754634708,1.51948418604816,0.331636722028205,0.740163587216075,0.899565837987298
"Dopey2",7.91132000304582,-0.182972919806265,0.551782413120956,-0.331603391944563,0.740188757978962,0.899565837987298
"9530052E02Rik",0.33247455161561,0.776517536823493,2.34248647428112,0.331492858272233,0.740272234613665,NA
"Gm10051",0.331529119533367,0.776520525878819,2.34270771676121,0.331462828385761,0.740294914148495,NA
"Edem3",20.4464804698095,0.103056897415107,0.310918755371957,0.331459249834634,0.740297616800304,0.899621993875725
"2810029C07Rik",1.86097849927401,0.300950149436539,0.908706562791719,0.331185183159636,0.740504611431192,0.899797386438223
"Gm43303",0.330111810732943,0.776562374310613,2.34581170415078,0.331042075089203,0.740612704284547,NA
"Gm11687",0.327643707025081,0.776577941600082,2.34696945487332,0.330885406278966,0.740731045751815,NA
"Man2c1",50.2298395735839,0.144130592274529,0.435638445454551,0.330849110721027,0.740758462866417,0.899802872420211
"Wdr91",19.1000783819952,0.139651922232045,0.422104862403804,0.330846513913047,0.740760424468445,0.899802872420211
"Nf2",43.7949748987741,0.0892943288749829,0.269926235580628,0.330810114411092,0.740787920455055,0.899802872420211
"Rps27a-ps1",0.350730011744964,0.76524310179852,2.31386932891394,0.33072010257282,0.740855916331756,NA
"Cpox",9.51293279489498,-0.152176597826663,0.460168721461987,-0.330697395822966,0.740873069565968,0.899802872420211
"Gmeb2",19.7642282438757,-0.0991646425850499,0.299876490682028,-0.330684950859314,0.740882470850539,0.899802872420211
"Dusp18",10.0370876187295,0.168863507997871,0.510681338621005,0.330663165515024,0.74089892822125,0.899802872420211
"Gm20518",0.327818130128466,0.776606119222414,2.34906932802306,0.33060161739713,0.740945424348852,NA
"Gm37780",0.327818130128466,0.776606119222414,2.34906932802306,0.33060161739713,0.740945424348852,NA
"Gm15591",0.461238750102476,0.626986695576142,1.89662463284241,0.33058027651813,0.740961546398776,NA
"Slc5a8",0.521263991741079,0.750856158066011,2.27139282816339,0.330570806051696,0.740968700935862,NA
"Gstt4",0.326872698046224,0.776609410134184,2.34931493643211,0.33056845554884,0.740970476644886,NA
"Sec22c",5.67623074428631,0.177390257657904,0.53670908899322,0.330514726312274,0.741011067267569,0.899802872420211
"Gm44116",0.325280966142415,0.776623383752849,2.35035866240336,0.330427605018679,0.741076885992966,NA
"5031439G07Rik",32.4707347078079,0.15553305876146,0.470792819095526,0.330364127176505,0.741124843667237,0.899802872420211
"Tnpo1",36.8537011865687,0.1008595745256,0.30533736841537,0.330321752129578,0.741156858684799,0.899802872420211
"Sod3",7.30196424677182,-0.300635911156184,0.910294160674946,-0.330262374673781,0.741201720044834,0.899802872420211
"Klk1b1",8.8559854192534,-0.907344716757871,2.74740980654384,-0.330254596382651,0.741207596830627,0.899802872420211
"Gm44313",36.3398672514754,0.67184766671661,2.03476884788271,0.330183778573033,0.74126110299176,0.899802872420211
"Rpl31-ps6",0.488152013214254,0.619755345242615,1.87759152442232,0.330079965307307,0.741339541021574,NA
"Gm9754",0.322987285537938,0.776667721588852,2.35367942644937,0.329980248312954,0.741414886568789,NA
"Gm10689",0.322987285537938,0.776667721588852,2.35367942644937,0.329980248312954,0.741414886568789,NA
"Gm42670",0.322987285537938,0.776667721588852,2.35367942644937,0.329980248312954,0.741414886568789,NA
"Zfp280c",12.4303250540287,0.110756846656803,0.335743701761339,0.329885106037026,0.741486777798182,0.900000730549797
"Gm12791",0.631901136121937,0.488000967040934,1.47936458596183,0.32987200834178,0.741496674830986,NA
"Dcun1d4",12.3077514446251,0.171917364296716,0.521643105785588,0.329568937823516,0.741725696439799,0.900214628956054
"Vwa8",7.31444243658119,-0.161424010492867,0.489958918223676,-0.329464378519942,0.741804714184341,0.900234439737403
"Gm5518",0.911443331926081,-0.461067595303138,1.40047944263548,-0.329221251856065,0.741988460825453,NA
"Apol8",0.446764888442446,-0.747687456554635,2.27153594877359,-0.329155018197406,0.742038520461005,NA
"Ppp1r2-ps3",0.318688722949554,0.776751417840475,2.35998582628055,0.329133933429029,0.742054456633202,NA
"Jade2",7.5187983692195,-0.170594230142293,0.518486377528482,-0.329023553049708,0.742137885521494,0.900562655134212
"Stk32b",3.05249696137741,0.440992092142512,1.34072344118862,0.328920997869292,0.742215402599015,0.900580612296709
"Gapdh-ps14",0.451786898932328,-0.745152850299713,2.26617171642716,-0.328815704872762,0.742294991795248,NA
"Psenen",214.157679389622,0.0871202420038822,0.265100298675504,0.32863124801878,0.742434426254747,0.900770251507555
"Degs1",150.593661148191,-0.15128654877875,0.460729479554722,-0.328363075280016,0.742637158226935,0.900940094202481
"Gm11539",0.45007174470531,-0.750754210857787,2.2868085469794,-0.328297798191039,0.742686508797437,NA
"Slc30a2",0.532759866200706,0.919044520371207,2.79971546205087,0.328263544216733,0.742712405797747,NA
"Bambi-ps1",1.07387151995062,0.378520766212877,1.15337329013141,0.328185826264237,0.742771163908842,NA
"Ubox5",5.62645603744242,0.156353063861043,0.476416837913376,0.32818542800847,0.742771465011171,0.901023707579156
"Rnd2",17.6882101174999,0.165086288321361,0.503149377206792,0.328105918043323,0.742831579519607,0.901023707579156
"Gm9001",0.650309265639475,0.486281857228971,1.48221738180337,0.328077286907354,0.742853226833853,NA
"RP23-121M22.6",2.13629470735511,-0.278853129130012,0.850785269485633,-0.327759705217511,0.743093356355105,0.90126509873325
"Tlr6",2.55762612579481,0.27792885340003,0.848219536437355,0.327661461992932,0.743167644978366,0.901279072149017
"RP23-349N15.2",0.652633429222407,0.534693002835231,1.63244312082137,0.327541582316324,0.743258297686645,NA
"Tmem71",4.04545089991822,0.240005225909809,0.732827193705331,0.327505894938603,0.743285285079042,0.901316027311634
"March4",3.3892237825918,0.291401451904169,0.889897285139574,0.327455153274757,0.743323657317667,0.901316027311634
"A530032D15Rik",1.74573537305432,-0.539541118617233,1.64898611893834,-0.32719567037023,0.743519895375727,0.901391659812511
"Gm36995",1.76958168528879,0.276080456263454,0.843796294775889,0.327188514541629,0.743525307320622,0.901391659812511
