pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_COMPLEMENT	0.938869665513264	0.97798923490965	0.0218679438176212	0.194470441286674	0.759304820087854	158	IRF7 CDA LGALS3 RABIF DUSP5 PSEN1 MAFF HSPA5 TNFAIP3 CALM3 GCA RHOG CD46 ANXA5 PLAUR STX4 ZFPM2 LTF USP15 FDX1 MMP15 GNB2 CR2 GP1BA
HALLMARK_DNA_REPAIR	0.183625730994152	0.540075679394565	0.105920292736253	0.303677693302373	1.17123935413946	136	UMPS ADA POLR2I CDA EIF1B ERCC1 TAF1C NELFCD DGUOK VPS28 ARL6IP1 TK2 AK3 POLR2E NELFB GTF2H5 POLR3C BCAP31 TMED2 SAC3D1 MRPL40 NME3 MPG POLR1H SNAPC4 NUDT9 VPS37B SEC61A1 ADCY6 GUK1 GTF2H1 POLR2H POLR2K NT5C3A BCAM RNMT PDE6G GTF2F1 POLR1D TAF10 HPRT1 CANT1 SRSF6 POLA2 GTF2B POLR1C RPA2 TARBP2 USP11 DAD1 EDF1 NELFE PCNA ERCC8 RFC2 STX3
HALLMARK_E2F_TARGETS	0.725	0.92948717948718	0.148261500475107	-0.190684038736482	-0.929216318045471	184	RFC3 MELK TACC3 DEPDC1 NUP205 WEE1 PLK1 BARD1 TFRC ASF1A AK2 ILF3 NUP153 NUP107 GINS3 KIF2C CBX5 CDCA3 MLH1 TCF19 PAICS PPM1D MCM4 LBR MCM7 LIG1 RAN CDK1 HMMR EZH2 RAD51AP1 PMS2 CDC20 RAD21 BRMS1L CKS1B TMPO TK1 MMS22L BIRC5 POP7 HUS1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.0541068891633328	0.540075679394565	0.321775918075361	-0.249864590611303	-1.20895632725442	178	MEST PDGFRB SPP1 MMP3 ABI3BP ECM1 DCN SFRP4 NID2 VCAN PLOD2 TGFBI FBLN5 MFAP5 PMP22 TNC ADAM12 NNMT MATN3 SLIT2 LRP1 TAGLN FAS CD44 LRRC15 INHBA COL11A1 MSX1 TIMP3 CDH6 ID2 THBS2 FBLN1 COL6A3 CDH2 BGN SGCG FGF2 COL5A1 MCM7 NT5E
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.111617312072893	0.540075679394565	0.13880510939114	0.305091096070475	1.2087219136491	182	NBL1 SLC39A6 ENDOD1 GAB2 SOX3 PPIF TJP3 KDM4B MED24 SYNGR1 UNC119 CCND1 CLIC3 PEX11A ADD3 ALDH3B1 SFN WFS1 RAB17 NCOR2 CLDN7 ABAT CELSR1 ELF3 SLC26A2 DYNLT3 SLC1A4 PTGES PRSS23 ADCY1 ASB13 WWC1 FOS RHOD AFF1 OLFM1 RETREG1 NXT1 ADCY9 AMFR KCNK5 CCN5 CELSR2 TFAP2C CANT1 RARA CYP26B1 SLC9A3R1 REEP1 KRT19 KRT8 LAD1 PGR FAM102A KLF4 FDFT1 TBC1D30 IL17RB
HALLMARK_ESTROGEN_RESPONSE_LATE	0.180067950169875	0.540075679394565	0.105125131597001	0.291087463409477	1.15280986658411	178	NBL1 GPER1 CXCL14 SOX3 FGFR3 CCNA1 PKP3 PPIF TJP3 PERP SLC2A8 CCND1 GINS2 CLIC3 ADD3 ALDH3B1 SFN WFS1 ASS1 NCOR2 CDH1 LAMC2 PTPN6 SLC26A2 KLK11 LTF DYNLT3 SLC1A4 PTGES ISG20 TSPAN13 PRSS23 ALDH3A2 FOS AFF1 OLFM1 NXT1 AMFR KCNK5 CCN5 CELSR2 RNASEH2A HPRT1 TFAP2C ETFB CYP26B1 AGR2 SLC9A3R1 KRT19 LSR PGR FAM102A KLF4 ASCL1 COX6C FDFT1 DCXR IL17RB PLXNB1 LARGE1 CA2 SNX10 PDCD4 ABCA3 DLG5
HALLMARK_FATTY_ACID_METABOLISM	0.235571260306243	0.619924369226954	0.0913924325943768	0.294791889220384	1.12831719421411	125	MLYCD HMGCL CPT1A BMPR1B SDHC TP53INP2 EPHX1 ENO3 RDH11 BCKDHB APEX1 HSDL2 ALAD HSPH1 ACSS1 GABARAPL1 ODC1 ACADVL IDH3G ACOT8 ENO2 ALDH3A2 PDHA1 CPT2 MDH1 CBR3 MDH2 SUCLG1 NTHL1 BPHL HADH H2AZ1 ECI1 MIF ECH1 GPD2 TDO2
HALLMARK_G2M_CHECKPOINT	0.986332574031891	0.986332574031891	0.0180135486781383	0.175611496738207	0.695744540336095	182	CHAF1A CUL5 E2F2 CENPE H2AX EFNA5 MCM3 CCND1 GINS2 SMAD3 MCM6 RASAL2 KATNA1 ATF5 AURKA TRAIP NUMA1 MNAT1 H2AZ2 ODC1 EWSR1 UPF1 GSPT1 MAPK14 PRMT5
HALLMARK_GLYCOLYSIS	0.36734693877551	0.772357723577236	0.065981614400873	0.26559216008946	1.04974850525864	174	MXI1 GMPPB IDUA PGAM2 DDIT4 CAPN5 ANKZF1 SDHC IER3 MED24 SLC37A4 EGLN3 LHPP HSPA5 MPI PKM AK3 P4HA1 GALK2 SDC1 B4GALT4 GLRX AGRN GPC1 GOT2 KDELR3 STC1 AURKA SLC25A10 ELF3 B3GAT3 UGP2 GMPPA GLCE ZNF292 IRS2 ISG20 GYS1 ENO2 PKP2
HALLMARK_HEDGEHOG_SIGNALING	0.770588235294118	0.93974175035868	0.0435378240914002	0.264953341212601	0.804771241134246	31	ADGRG1 ETS2 CELSR1 RTN1 LDB1 HEY2 NRP2 HEY1 ACHE TLE1
HALLMARK_HEME_METABOLISM	0.101033295063146	0.540075679394565	0.147331213699377	0.316455315846943	1.2408676077469	164	OPTN MXI1 TMEM9B ENDOD1 GDE1 E2F2 TSPO2 FBXO34 RANBP10 SIDT2 FOXJ2 PDZK1IP1 OSBP2 H1-0 HTATIP2 LRP10 BTG2 RCL1 ALAD SLC30A1 KHNYN RNF19A MPP1 USP15 AGPAT4 ARL2BP GLRX5 BCAM TENT5C PPOX UBAC1 BMP2K SPTA1 ASNS CCDC28A ATP6V0A1 SLC11A2 DCAF11 FBXO9 TRAK2 MARCHF2 RAP1GAP NR3C1 NFE2L1 CA2 SMOX
HALLMARK_HYPOXIA	0.0680272108843538	0.540075679394565	0.181383128498408	0.322333045877927	1.27401589336013	174	TPST2 PKP1 MXI1 JUN PGAM2 DDIT4 ANKZF1 IER3 ERRFI1 STBD1 CCN1 SDC4 GAA SLC37A4 MAFF ATP7A HSPA5 GCK DDIT3 KLF6 ENO3 TNFAIP3 P4HA1 TGFB3 JMJD6 GLRX CDKN1C GPC1 KDELR3 STC1 PLAUR UGP2 ALDOC ZNF292 IRS2 PRKCA EFNA1 ISG20 PKLR GYS1 KDM3A ENO2 HK1 SRPX PFKL ACKR3 TPD52 FOS GPI LDHC CCN5 IDS
HALLMARK_IL2_STAT5_SIGNALING	0.65118912797282	0.893547427891764	0.0392758570896778	0.234314537639838	0.92339416303503	168	UMPS SOCS1 FAH TNFRSF1B GSTO1 FGL2 SNX9 MAFF PTRH2 PTGER2 IRF4 KLF6 PLEC CXCL10 ENO3 P4HA1 TNFRSF4 SYNGR2 IFNGR1 APLP1 GALM CDKN1C CKAP4 DRC1 IL4R LRRC8C GABARAPL1 ODC1
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.460580912863071	0.772357723577236	0.129442887745046	-0.242383593611085	-0.997050095099613	67	IL18R1 TNFRSF21 IL1R1 IL1R2 CNTFR IL7 FAS CD44 IL2RA TYK2 CSF1 IFNAR1 OSMR IL13RA1
HALLMARK_INFLAMMATORY_RESPONSE	0.480414746543779	0.77486249442545	0.0540088272801684	0.252861573471403	0.986923441575188	157	IRF7 NDP SLC31A2 TNFRSF1B ATP2A2 CSF3 CD82 SLC1A2 PSEN1 EDN1 RIPK2 HPN LY6E PTGER4 PTGER2 KLF6 CXCL10 BTG2 BST2 ABI1 RHOG ICOSLG CD14 IL4R RTP4 PLAUR LPAR1 CXCL9 STAB1 GP1BA P2RX7
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.0116340532534571	0.290851331336427	0.380730400722792	0.434425178970083	1.54487754792923	72	CMTR1 IRF7 TAP1 TMEM140 PSMB8 CNP BATF2 RIPK2 NCOA7 LY6E CXCL10 LGALS3BP PARP12 BST2 IL4R RTP4 PARP14 SLC25A28 CD74 ISG20 OGFR WARS1 TRIM14 DDX60 DHX58 ADAR IFIH1
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0107848939334394	0.290851331336427	0.380730400722792	0.364004997745516	1.42186167047388	159	PSMB2 CMTR1 IRF7 TAP1 SOCS1 PSMB8 BATF2 IRF5 FGL2 RIPK2 SSPN LY6E ZBP1 IRF4 PELI1 CXCL10 LGALS3BP TNFAIP3 PTPN1 PARP12 BST2 PTPN6 IL4R RTP4 PARP14 NLRC5 SLC25A28 CD74 LYSMD2 CXCL9 PSMB10 ISG20 OGFR IL18BP WARS1 CFB ISOC1 MTHFD2 TRIM14 MYD88 TNFAIP2 DDX60 DHX58 ADAR IFIH1 CASP3 VAMP5 IFI35 IL2RB ZNFX1 USP18 NFKB1 IL6 IRF8
HALLMARK_KRAS_SIGNALING_DN	0.445601851851852	0.772357723577236	0.0577308549299813	0.25830499720893	1.0032880253885	146	PKP1 IDUA INSL5 BMPR1B FGFR3 WNT16 CCNA1 PAX3 EDN1 MAGIX ARHGDIG SYNPO EDAR MYH7 NOS1 SPHK2 COPZ2 CPB1 BTG2 UPK3B MAST3
HALLMARK_KRAS_SIGNALING_UP	0.463414634146342	0.772357723577236	0.186432558434075	-0.207891101327901	-1.00389878364612	171	MAP3K1 PTBP2 SPP1 ALDH1A2 PRDM1 PEG3 ITGBL1 RBM4 IL7R USP12 HDAC9 AKAP12 ATG10 MAP4K1 AVL9 IKZF1 MMD DUSP6 INHBA TNNT2 SOX9 HOXD11 ID2 NRP1 SCG3 SPON1 SATB1 ANKH
HALLMARK_MITOTIC_SPINDLE	0.628923766816144	0.893547427891764	0.0404114482034376	0.234213437818212	0.936827234111001	194	UXT CDC42EP1 CENPE MARK4 VCL CDC42EP4 CYTH2 SHROOM2 SYNPO ARHGAP4 ARFIP2 CEP131 SEPTIN9 RASAL2 KATNA1 ABI1 PXN FGD6 AURKA SAC3D1 PDLIM5 WASF2 NUMA1 KATNB1 SPTAN1 ACTN4 TUBGCP2 LATS1 SHROOM1 BIN1 TBCD NEDD9 WASL ABR DOCK2 TUBD1 DST ALS2 MAP1S RALBP1 TUBGCP3 BCR CLIP2 STK38L KIFAP3 CAPZB GSN CNTROB CLIP1
HALLMARK_MTORC1_SIGNALING	0.231818181818182	0.619924369226954	0.0902635484340068	0.28386802236367	1.12197232837536	175	DDIT4 CYB5B ATP2A2 ABCF2 SLC37A4 FGL2 RRM2 PSME3 ARPC5L SRD5A1 EGLN3 HSPA5 DDIT3 ADD3 P4HA1 USO1 NFKBIB RDH11 ACSL3 BTG2 GLRX YKT6 HSPA4 CORO1A RPA1 STC1 AURKA CALR SLC1A4 SKAP2 PFKL WARS1 PITPNB GTF2H1 BCAT1 FADS1 MTHFD2 GPI STIP1 PSMB5 PIK3R3 HPRT1 TPI1 CFP IFRD1 SLC9A3R1 TOMM40 TXNRD1 SEC11A SSR1 HSP90B1 PSMA4 PGM1 ASNS TUBG1 PPP1R15A
HALLMARK_MYC_TARGETS_V1	0.0421412300683371	0.540075679394565	0.234392647294686	0.331321706688665	1.31264337930629	182	PSMB2 U2AF1 CAD USP1 EIF2S1 CCT2 TOMM70 PRDX4 MCM6 ERH PSMD3 POLE3 EIF3B PSMD8 GOT2 APEX1 FBL CCT7 RPL22 SRM PRPF31 ODC1 CSTF2 RUVBL2 CCT3 SSBP1 PSMB3 SNRPA1 RPLP0 GSPT1 SNRPD3 NHP2 HNRNPD TUFM H2AZ1 HPRT1 PRDX3 CDK4 NOP16 IFRD1 HDDC2 DEK TCP1 HSP90AB1 NOLC1 HNRNPU PSMA4 CCT5 RPS6 RPS10 CUL1 G3BP1 RPL6 RPS5 PHB2 PCNA EIF4G2 SNRPD2
HALLMARK_MYC_TARGETS_V2	0.432576769025367	0.772357723577236	0.065981614400873	0.303742229889649	1.02486418984104	52	IPO4 NOC4L NDUFAF4 BYSL PPRC1 MPHOSPH10 RCL1 SRM WDR74 CDK4 NOP16 GRWD1 LAS1L SLC29A2 NOLC1
HALLMARK_MYOGENESIS	0.986285714285714	0.986332574031891	0.0182442460385585	0.178615005712867	0.705904861769068	179	SORBS3 FOXO4 SPDEF TCAP PGAM2 ATP2A1 GAA ITGB5 SSPN ENO3 MYH7 SYNGR2 NOS1 SOD3 AGRN MB PFKM FLII KIFC3 EFS SPTAN1 NQO1 TNNI2 HDAC5 BIN1 ADCY9 NCAM1 IFRD1 OCEL1 MAPRE3 ACHE WWTR1 ITGB4 PLXNB2 COL1A1 SGCA REEP1 PRNP HRC MEF2D DMD MYL6B GSN ATP6AP1 CD36 TNNI1 AEBP1 KCNH2 LARGE1 DENND2B ITGA7 BDKRB2 HBEGF PDLIM7 CAMK2B TNNC2 MYL7 CNN3 FDPS STC2 COL4A2 AKT2 KCNH1 MYH3 ACTN2 EIF4A2 SH2B1 LAMA2 DES CRYAB ACTA1
HALLMARK_NOTCH_SIGNALING	0.675	0.893547427891764	0.0495901956956338	0.293105468482571	0.86486879171376	27	KAT2A JAG1 CCND1 PRKCA APH1A DTX4 PSENEN CUL1 DTX2 FBXW11 ARRB1 HES1 HEYL NOTCH2
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.27437641723356	0.6859410430839	0.0808589150280032	0.277020984391959	1.10074739207617	184	CPT1A SDHB MRPS12 SDHC NDUFA8 ATP6V1F NDUFS8 AFG3L2 TOMM70 GRPEL1 MRPL11 MTX2 ATP5PF NDUFA5 BAX GOT2 ATP5F1C ATP6V0B FDX1 ALAS1 OAT ACADVL NDUFS3 IDH3G NDUFA1 PDHA1 NDUFV1 MDH1 MRPS11 DLAT MDH2 SUCLG1 GPI NDUFC2 ATP5MC3 MRPS15 ECI1 NDUFS6 PRDX3 PMPCA ATP6V1G1 ETFB TIMM13 ECH1 UQCR11 ATP6V0E1 ATP6V1C1 COX7A2L ABCB7 ATP5MF ATP5F1D ATP5PD COX6C ATP6AP1 UQCRB HADHA CYB5R3 TIMM8B NDUFA7 PHB2 ATP5ME HSPA9 NDUFS4 ACAA2 NQO2 OPA1 UQCR10 SLC25A12
HALLMARK_P53_PATHWAY	0.124571428571429	0.540075679394565	0.130777137971974	0.301277832358698	1.19068096074265	179	ADA TAP1 SESN1 OSGIN1 SOCS1 JUN DDIT4 IER3 TM7SF3 WRAP73 CD82 PERP EPHX1 TSPYL2 BAIAP2 DDIT3 SFN CLCA2 SDC1 IER5 PIDD1 BTG2 DEF6 CDKN2B ABAT BAX CTSF HINT1 HRAS H2AW RRAD KRT17 KLK8 EPS8L2 IP6K2 H1-2 GADD45A BLCAP CD81 PRMT2 RAB40C SEC61A1 FOS SAT1 STOM NINJ1 RRP8 SP1 ITGB4 PLXNB2 ANKRA2 TGFA H2AJ CGRRF1 ELP1 FAM162A KLF4 JAG2 PPP1R15A DNTTIP2 DCXR RPS27L ZFP36L1 MXD1 TNNI1 MXD4
HALLMARK_PANCREAS_BETA_CELLS	0.652173913043478	0.893547427891764	0.0886261133285098	-0.254102618110153	-0.89570619400914	31	ABCC8 DPP4 PCSK1 PCSK2 SLC2A2 PAK3 SCGN CHGA ISL1 PAX6 NKX6-1
HALLMARK_PEROXISOME	0.0758533501896334	0.540075679394565	0.181383128498408	0.356576532609781	1.31006521414135	88	MLYCD CRABP1 HMGCL PEX2 PEX14 ERCC1 FIS1 FABP6 ABCD3 PEX11A GSTK1 LONP2 RDH11 PEX5 CTBP1 HRAS NR1I2 PEX11B DIO1 ABCD1 ACOT8 NUDT19 SLC25A17 FADS1 ISOC1
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.405940594059406	0.772357723577236	0.0653834195468773	0.275520459800962	1.02694420780269	99	FGF17 CSNK2B DDIT3 PAK4 SFN NFKBIB AKT1S1 MAP3K7 HRAS RAC1 MAPK9 MKNK1 CALR PLCG1 GNA14 MAPK1 PLA2G12A MYD88 PIK3R3 TNFRSF1A CDK4 RPS6KA1 PPP2R1B HSP90B1 IL4 PFN1
HALLMARK_PROTEIN_SECRETION	0.169554455445545	0.540075679394565	0.114750719227023	0.326818475367313	1.21168919177643	93	ARFIP1 SCAMP3 RAB2A ARFGEF2 ATP7A TOM1L1 SSPN USO1 GOLGA4 AP3B1 YKT6 TMED2 ERGIC3 GBF1 BNIP3 NAPA STX12 MAPK1 SNX2 COPE TPD52 IGF2R SCRN1 SCAMP1 DST SEC22B LMAN1 KRT18 AP2B1 SOD1 AP2S1 GOSR2 MON2 ARF1 CLN5 TMED10 ATP1A1 DNM1L COPB2
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.351206434316354	0.772357723577236	0.0766746872490091	0.326307939766236	1.07824354309978	44	SRXN1 PRDX4 GLRX SCAF4 NQO1 MSRA OXSR1 CDKN2D TXNRD1 PRNP ABCC1 PTPA TXNRD2 SOD1 CAT ATOX1 NDUFB4 TXN ERCC2 SBNO2 PRDX2 HMOX2 LAMTOR5 IPCEF1 EGLN2
HALLMARK_SPERMATOGENESIS	0.820987654320988	0.954636807349986	0.0324330694656715	0.218281257711676	0.812912018260168	97	NPHP1 HSPA1L CCNA1 ZC3H14 MAP7 ELOVL3 NOS1 DDX25 ALOX15 GPR182 AURKA MTOR TNP2 CFTR PCSK4 IFT88 SYCP1 LDHC MEP1B MLLT10 CSNK2A2 POMC TCP11
HALLMARK_TGF_BETA_SIGNALING	0.918287937743191	0.976902061428926	0.0822054920415869	-0.19355246475487	-0.743130846858957	48	RAB31 PPM1A HIPK2 ID3 ID2 FNTA SMAD6 SKI KLF10 HDAC1 ACVR1 SMURF1 TRIM33 SMAD7
HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.142692750287687	0.540075679394565	0.121543282035469	0.305063371059658	1.19541041758182	163	TAP1 TUBB2A JUN DUSP5 IER3 ZBTB10 CCN1 EDN1 ETS2 NFKB2 SDC4 KLF2 JAG1 MAFF RIPK2 CCND1 PTGER4 KLF6 CXCL10 TNFAIP3 SMAD3 IER5 BTG2 ICOSLG IL23A PLAUR CEBPD PDLIM5 YRDC PER1 IRS2 BIRC2 EFNA1 GEM GADD45A ACKR3 FOS SAT1 NINJ1 STAT5A
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.143558282208589	0.540075679394565	0.12563992130984	0.326240156036511	1.21972552129184	103	TUBB2A ZBTB17 DDIT4 H2AX DNAJC3 DNAJB9 EIF2S1 HSPA5 TSPYL2 WFS1 CXXC1 PDIA6 ALDH18A1 KDELR3 EXOSC2 CALR IMP3 SLC1A4 ATF4 NOP14 NHP2 DCP2 MTHFD2 FKBP14 SEC11A SSR1 POP4 HSP90B1 NOLC1 CNOT4 EDC4 ASNS RPS14 EDEM1 HSPA9 GOSR2 PARN SRPRB TATDN2 GEMIN4 NFYB SPCS1 MTREX STC2 EIF4A2 PAIP1 SRPRA XPOT
HALLMARK_UV_RESPONSE_DN	0.651612903225806	0.893547427891764	0.136490437780413	-0.201302561361454	-0.924475051597227	132	DUSP1 PDGFRB FHL2 CAV1 ACVR2A EFEMP1 ATP2C1 FBLN5 PMP22 F3 CDK13 ICA1 COL11A1 VLDLR PTPN21 NRP1
HALLMARK_UV_RESPONSE_UP	0.1786133960047	0.540075679394565	0.107972360317345	0.306244297229474	1.1741563858406	127	TAP1 SLC6A12 STARD3 CYB5B PPIF CNP H2AX ATP6V1F HYAL2 EPHX1 LHX2 GRPEL1 E2F5 POLE3 CYB5R1 BTG2 CDKN2B CDKN1C YKT6 CREG1 RRAD PSMC3 ALAS1 MGAT1 KLHDC3 ENO2 FOS POLR2H OLFM1 EIF5 STIP1 EPCAM NPTXR CASP3 NXF1 ATP6V1C1 GRINA HNRNPU IL6 ASNS HSPA13 DNAJB1 KCNH2 MMP14 CA2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.101283880171184	0.540075679394565	0.165656695205483	0.424655505327125	1.33159914000874	35	WNT1 AXIN1 KAT2A JAG1 NCOR2 CSNK1E WNT5B HEY2 FZD8 HDAC5 TCF7 HEY1 JAG2 CUL1 HDAC11
HALLMARK_XENOBIOTIC_METABOLISM	0.764976958525346	0.93974175035868	0.0325057651164641	0.222004496802259	0.866487695308249	157	CDA SLC6A12 FAH ATP2A2 GSTO1 FETUB HGFAC ETS2 NDRG2 LONP1 EPHX1 CNDP2 GSTM4 SPINT2 PDLIM5 MTHFD1 GABARAPL1 PSMB10 ALAS1 ABCC3 PTGES PTGDS TMEM176B NQO1 BCAT1 NINJ1 CFB PINK1 BPHL TNFRSF1A HPRT1 GCKR CRP TKFC HSD11B1 ECH1 GSS TDO2 IRF8 TGFB2 TTPA DCXR CD36 RBP4 RAP1GAP AP4B1 CA2 SMOX DDAH2 HES6 NMT1 GART CAT
