pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_COMPLEMENT	0.000750877418853921	0.00250292472951307	0.477270815362862	-0.424286919754895	-1.53706019476675	165	LTF HNF4A GATA3 MMP13 IL6 CFB CPM MMP8 TMPRSS6 C2 MMP12 LGALS3 SERPINB2 F10 RASGRP1 PDGFB MMP15 F3 APOC1 GZMA TIMP1 TIMP2 DGKG CDA C3 OLR1 TFPI2 ME1 MMP14 ITGAM FCER1G CEBPB PIK3R5 CTSS DGKH LCP2 CLU IRF1 ATOX1 PLAUR CTSC F7 PRKCD WAS GP9 PSMB9 PIK3CG CA2 SERPING1 EHD1 PLEK SRC C1QA PCSK9 TNFAIP3 GNGT2 LRP1 DOCK4 XPNPEP1
HALLMARK_DNA_REPAIR	0.997722095671982	1	0.0517405459873163	0.178497834202135	0.641265684823243	134	REV3L AGO4 SMAD5 CCNO USP11 CMPK2 PRIM1 NFX1 ERCC5 NUDT21 POLH POLA1 GUK1 POLD1 POLR2E ARL6IP1 DGUOK RAD52 ZWINT NT5C3A ERCC1 RAD51 PCNA RPA2 DGCR8 BRF2 ERCC8 SDCBP POLR2C GTF2A2 RFC5 DCTN4 TK2 CSTF3 RPA3 TYMS ELL TAF1C
HALLMARK_E2F_TARGETS	1.01012868053447e-05	6.31330425334041e-05	0.593325476396405	0.491020754623372	1.83345682667006	184	MKI67 DCK STMN1 BRCA2 CCP110 MXD3 SPC25 CDKN2C RAD51C RACGAP1 PSIP1 KIF22 ING3 DEK CBX5 WDR90 SLBP MCM2 WEE1 MTHFD2 RFC1 CDC20 MCM5 CDKN1B RPA1 CENPM SMC4 CDK1 ASF1B NBN NUDT21 RAD51AP1 E2F8 ORC2 ASF1A NCAPD2 HMGB2 ESPL1 CKS2 NUP205 NAP1L1 DEPDC1 HELLS UBE2T POLD1 MELK MCM3 NUP107 SPAG5 MMS22L GINS3 PRIM2 SMC3 EZH2 USP1 TCF19 SUV39H1 NUP153 PDS5B ORC6 DCLRE1B HUS1 SMC1A PCNA PAICS TIPIN CDCA3 BRCA1 RPA2 CHEK1 MCM7 LBR CDC25B DCTPP1 MAD2L1 PRKDC PPM1D KIF2C ANP32E KIF4A RAD21 PLK1 IPO7 PRDX4 CDCA8 XRCC6 PAN2 CKS1B POLE CTCF TIMELESS UNG RPA3 NASP SRSF1 ZW10 LYAR BUB1B CCNB2 CCNE1 RNASEH2A MCM6 HMMR TACC3 XPO1 CIT SNRPB
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.78338470753886e-14	8.91692353769428e-13	0.97599468306432	-0.629177446644972	-2.31316442859636	186	MMP3 TNFRSF11B GREM1 CXCL6 LRRC15 EDIL3 CDH6 COL12A1 COL5A2 LAMC2 LAMA3 TNC IL6 CXCL12 COL1A1 SLIT3 THBS2 MFAP5 LAMA1 THY1 SFRP1 COL3A1 LOX POSTN FAP COL1A2 ITGA2 BASP1 SFRP4 PTHLH COL5A3 ECM1 PMEPA1 SDC1 PDGFRB NT5E PCOLCE MMP2 COL5A1 FSTL1 TPM2 COL11A1 FBN1 TGM2 TIMP1 ITGB3 CTHRC1 LOXL2 ELN BGN FOXC2 SLIT2 FBN2 VCAN SGCD TFPI2 SNTB1 PRRX1 INHBA MMP14 CAPG COL6A2 FBLN5 ADAM12 HTRA1 AREG SAT1 LUM DPYSL3 MATN2 CD44 BMP1 PLAUR SDC4 FMOD ITGAV LOXL1 TGFB1 GADD45B GLIPR1 TAGLN TIMP3 PTX3 GPC1 TPM1 SPP1 PDLIM4 TNFAIP3 ITGB5 THBS1 LRP1 SPARC VIM EFEMP2 FSTL3 LAMC1 COL16A1 NNMT ID2
HALLMARK_ESTROGEN_RESPONSE_EARLY	8.57099397131054e-05	0.000428549698565527	0.538434096309916	-0.461937108591883	-1.69685135758386	184	KRT15 AQP3 SFN PTGES KRT19 TFF1 P2RY2 CLDN7 CXCL12 MPPED2 PDZK1 SEMA3B PMAIP1 OVOL2 TFAP2C LAD1 RASGRP1 CLIC3 FCMR ESRP2 TSKU RAB17 TJP3 CISH CALCR TGM2 ELF3 SYT12 DHRS3 ENDOD1 SEC14L2 AREG HR TTC39A SLC26A2 FLNB WWC1 RAPGEFL1 CD44 MYOF DEPTOR FDFT1 KLK10 ELF1 BCL11B PRSS23 RHOD FHL2 TPBG BHLHE40 NBL1 SLC7A2 MLPH CYP26B1 CANT1 SLC24A3 FARP1 GFRA1 PDLIM3 SCNN1A TUBB2B RARA TIAM1
HALLMARK_ESTROGEN_RESPONSE_LATE	0.00108290501916292	0.00338407818488412	0.45505986738723	-0.427522680079436	-1.56379634009909	182	TRIM29 SFN LTF PTGES KRT19 TFF1 CHST8 LAMC2 NMU ST14 FGFR3 ST6GALNAC2 CXCL12 PKP3 PTGER3 PDZK1 CDH1 BATF SEMA3B LSR ASS1 GJB3 OVOL2 TFAP2C ATP2B4 CLIC3 LLGL2 PLAC1 DCXR TJP3 CISH DUSP2 CALCR TFPI2 PERP AREG HR BTG3 SLC26A2 FLNB RAPGEFL1 CD44 MYOF FDFT1 ISG20 TST KLK10 PRSS23 ACOX2 TPBG CA2 EMP2 DLG5 NBL1 PRKAR2B CYP26B1 PTPN6 SLC24A3 FARP1 PDLIM3 ID2 SCNN1A GPER1 TIAM1
HALLMARK_FATTY_ACID_METABOLISM	0.984098939929329	1	0.0407403526717903	-0.196352188565198	-0.692491967715612	131	IL4I1 CA4 INMT CA6 ALDH3A1 FABP1 CBR3 ME1 ACSS1 DHCR24 HAO2 PSME1 CA2 BMPR1B S100A10 ACSL1 ACSM3 HMGCS1 NSDHL FMO1 UBE2L6 HSP90AA1
HALLMARK_G2M_CHECKPOINT	0.00926285785413489	0.020665768983699	0.380730400722792	0.390097223041327	1.45830813652747	177	E2F2 MKI67 SLC38A1 STMN1 BRCA2 WRN SMC2 CDKN2C RACGAP1 CDC7 KIF22 CENPF TROAP MCM2 ATF5 CDC20 CASP8AP2 MCM5 STIL SLC7A5 CDKN1B FBXO5 SMC4 CDK1 NUMA1 TTK ESPL1 CKS2 MCM3 PRC1 PRIM2 GINS2 NDC80 EZH2 ORC5 NUSAP1 SUV39H1 PRPF4B RPS6KA5 BUB3 PDS5B CCNF ORC6 HUS1 DTYMK SMC1A RPA2 POLQ ATRX CHEK1 KIF11 RBL1 SRSF10 LBR CDC25B MAD2L1 NEK2 CCND1 NUP98 KIF2C MEIS1 PBK DR1 DKC1 RAD54L KIF4A RAD21 PLK1 RASAL2 TFDP1 CCNT1 CKS1B POLE CTCF KIF23 CDC6 CENPA NASP SRSF1 YTHDC1 CCNB2 KIF20B HNRNPU MCM6 CCNA2 SS18 UPF1 HMMR TACC3 XPO1 KIF15 EWSR1 PAFAH1B1 FANCC HIF1A E2F3 ARID4A CUL5
HALLMARK_GLYCOLYSIS	0.00967137562068857	0.020665768983699	0.380730400722792	-0.381775452236375	-1.39344670054259	179	GPR87 GAL3ST1 FBP2 ADORA2B HS6ST2 SDC1 CLDN3 SLC16A3 NT5E B3GNT3 COL5A1 LHX9 CLDN9 ELF3 EXT1 VCAN EGFR ME1 PYGL P4HA2 GPC4 CAPN5 ARTN IL13RA1 TGFA CD44 EGLN3 ISG20 SDC2 PC AGRN TPBG GPC1 EFNA3 CHST2 PMM2 DSC2 ARPP19 TXN GUSB NSDHL GNPDA1 GALK1
HALLMARK_HEDGEHOG_SIGNALING	0.0099195691121755	0.020665768983699	0.380730400722792	0.592238185797274	1.70954994301281	35	SCG2 SLIT1 NRCAM RTN1 CRMP1 CNTFR HEY1 ACHE CDK5R1 NKX6-1
HALLMARK_HEME_METABOLISM	0.651408450704225	0.904733959311424	0.0596037042575973	-0.251400159817951	-0.910744971439136	165	AQP3 PDZK1IP1 TRIM58 ACP5 ALDH1L1 MGST3 C3 NFE2 P4HA2 TAL1 ENDOD1 BCAM MOCOS DMTN CTSE PC CA2 HTATIP2 LRP10 SLC25A37 GLRX5 TRIM10 CAST MAP2K3 CTSB ACKR1 IGSF3
HALLMARK_HYPOXIA	0.204301075268817	0.309547083740632	0.127505315300183	-0.310101817919219	-1.13026925972197	175	IL6 PLAC8 ADORA2B LOX PDGFB PKLR SRPX F3 COL5A1 TGM2 PKP1 BGN EXT1 IGFBP1 ADM EGFR ANXA2 S100A4 P4HA2 GPC4 FOSL2 PLAUR ISG20 SDC2 SDC4 CHST3 EDN2 TPBG GPC1 EFNA3 EFNA1 GCNT2 PRDX5 BHLHE40 MYH9 TNFAIP3 CHST2 PGF ACKR3 XPNPEP1 GALK1 HAS1 PCK1 HS3ST1
HALLMARK_IL2_STAT5_SIGNALING	9.91555191727508e-07	7.08253708376791e-06	0.643551836150722	-0.510410850308068	-1.86698544159182	182	GSTO1 IL10 AHR CD79B CSF2 CST7 TNFSF11 HOPX IL1RL1 IL18R1 IL13 IRF4 ECM1 BATF NT5E IL2RA IL1R2 SOCS1 TNFRSF9 CISH TGM2 CDCP1 LTB SH3BGRL2 ENPP1 PENK GLIPR2 ALCAM DHRS3 MYO1E COL6A1 CTLA4 ITGAE CAPG PRKCH TNFRSF1B TNFSF10 CSF1 CD44 PTH1R SYNGR2 SELL TNFRSF21 IKZF2 ITGAV PTGER2 RHOH GADD45B TRAF1 CA2 SPP1 BHLHE40 ICOS WLS MYO1C CTSZ CD86 BMP2 TIAM1 IRF6 FAH CKAP4 COCH EMP1 TNFRSF8 NFKBIZ NFIL3 EEF1AKMT1 AGER SLC39A8 CAPN3 MXD1 FURIN CD48 IL10RA ODC1 IGF2R TTC39B PLEC MAPKAPK2 IFNGR1 AHNAK PIM1 CYFIP1 UCK2 NCOA3 LIF
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.000192311999960529	0.000744410622541312	0.518848077743792	-0.555548030263643	-1.80001971842436	76	IL6 CSF2 IL18R1 TNF IL2RA IL1R2 SOCS1 PLA2G2A IL12RB1 ITGB3 LTB IL1B OSMR CSF3R IL1R1 LEPR SOCS3 TNFRSF1B IFNGR2 TLR2 CSF1 PIK3R5 IL13RA1 CD44 IL2RG IRF1 TNFRSF21 TGFB1 CD14 PDGFC MYD88 TYK2 CXCL9 CCL7 BAK1 STAT1 IL9R CSF2RA IL10RB LTBR IFNAR1 FAS STAT3 GRB2 IFNGR1 PIM1 PTPN1 IL7 IRF9 IL4R CBL
HALLMARK_INFLAMMATORY_RESPONSE	5.74645689469623e-13	1.43661422367406e-11	0.921426003494898	-0.61046282741551	-2.22742619613301	180	CCL24 HAS2 CXCL6 IL10 BDKRB1 P2RY2 IL18RAP EREG IL6 AHR TACR1 ADORA2B HPN IL18R1 CD40 CSF3 IL1A GNA15 RASGRP1 OSM CCL17 F3 SPHK1 TNFRSF9 PCDH7 CCL20 HRH1 NOD2 TIMP1 ITGB3 CLEC5A LDLR IL1B CD69 ADM MEFV LTA MSR1 OLR1 OSMR CSF3R IL1R1 EDN1 IL7R INHBA MMP14 CCRL2 GPR183 ICAM1 TNFRSF1B IFNGR2 TLR2 TNFSF10 TNFAIP6 ITGB8 CSF1 PIK3R5 LCP2 SEMA4D IRF1 BEST1 SELL PLAUR AQP9 PTGER2 RTP4 FPR1 C5AR1 TPBG FZD5 CXCR6 LY6E PDE4B RGS1 CD14 SLC7A2 ABI1 CHST2 CXCL9 SLC1A2 HBEGF CCL22 TAPBP STAB1 CCL7 CCR7 PTAFR
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.00848955823651517	0.020665768983699	0.380730400722792	-0.467207032907406	-1.5104673898155	75	PSMB8 EPSTI1 CCRL2 CSF1 UBA7 IRF1 SELL ISG20 ELF1 PSME1 RTP4 PSMB9 PARP14 LY6E B2M BATF2 ISG15 IFI30 IFI35 CNP TAP1 PARP9 UBE2L6 TRIM26 CD74 USP18 TRIM25 LPAR6 DHX58 NMI CD47 PSMA3 RNF31 IL15 MVB12A IL7 IRF9 IL4R OGFR
HALLMARK_INTERFERON_GAMMA_RESPONSE	1.76509999174765e-07	1.47091665978971e-06	0.690132458796796	-0.53359359656351	-1.93491799150288	167	IL6 CFB IDO1 ITGB7 IRF4 CD40 GPR18 BANK1 SOCS1 GZMA ZBP1 CD69 TNFAIP2 PSMB8 EPSTI1 APOL6 SOCS3 OAS2 ICAM1 TNFSF10 TNFAIP6 STAT4 SLAMF7 LCP2 IRF1 PTGS2 ISG20 PSME1 RTP4 PSMB10 FPR1 PSMB9 PARP14 SERPING1 LY6E PDE4B B2M BATF2 ISG15 MYD88 SPPL2A TNFAIP3 IRF5 IFNAR2 CXCL9 PTPN6 IFI30 IFI35 VAMP8 TAP1 CD86 TAPBP UBE2L6 CCL7 TRIM26 CD74 USP18 CD274 METTL7B HLA-DMA OAS3 STAT1 TRIM25 NFKB1 LATS2 MVP VCAM1 IL10RA CIITA DHX58 NMI FAS PLA2G4A STAT3 CMKLR1 PSMA3 NOD1 PIM1 RNF31 PTPN1 NCOA3 RNF213 PELI1 FCGR1A SRI IL15 IL7 IRF9 IL4R OGFR UPP1
HALLMARK_KRAS_SIGNALING_DN	0.0686619718309859	0.11443661971831	0.227987202850442	-0.36552243548916	-1.30676028518837	148	KRT15 LYPD3 KRT4 SPRR3 SERPINA10 CLDN8 TGM1 HTR1B FGFR3 SIDT1 CALCB SCGB1A1 SERPINB2 FGF16 HNF1A GDNF C5 IFNG KLHDC8A SPTBN2 UPK3B PKP1 PDCD1 CHRNG DLK2 MEFV CD80 EDN1 NTF3 PTGFR KLK8 TG ATP6V1B1 GP2 PAX3 KCNMB1
HALLMARK_KRAS_SIGNALING_UP	0.000114513135613069	0.000520514252786677	0.538434096309916	-0.457593454345478	-1.68233764098631	186	ANXA10 PIGR PPBP MMP9 IGF2 MALL WNT7A EREG SLPI CFB CSF2 PLAU TSPAN1 ITGA2 SEMA3B ARG1 GFPT2 CD37 RETN IL33 F2RL1 PRDM1 TMEM100 ALDH1A2 TRIB2 MPZL2 CCL20 ADAM8 PDCD1LG2 PEG3 APOD F13A1 IL1B PTPRR PSMB8 ALDH1A3 GALNT3 EPHB2 LAPTM5 PRKG2 ST6GAL1 PRRX1 IL7R INHBA ANKH FCER1G BIRC3 TNFRSF1B PLEK2 ANO1 GPNMB CTSS IL2RG AMMECR1 MAP4K1 JUP PTGS2 PLAUR HSD11B1 LAT2 DOCK2 TRAF1 CA2 LCP1 SPP1 IKZF1 MAFB TMEM176A TNFAIP3 MYCN FGF9 HBEGF BMP2 ADGRA2 ID2
HALLMARK_MITOTIC_SPINDLE	0.995381062355658	1	0.0524827622635459	0.187485774162981	0.706939469166285	196	DST ALMS1 CCDC88A BRCA2 PIF1 CDK5RAP2 RAPGEF5 TUBGCP3 SORBS2 PCM1 RACGAP1 TAOK2 KIF1B KIF22 SHROOM2 PCNT CENPF CEP72 RFC1 TUBGCP2 FBXO5 SMC4 KNTC1 CDK1 SASS6 RHOT2 NUMA1 TTK HOOK3 ESPL1 APC PRC1 SMC3 NDC80 NUSAP1 HDAC6 ECT2 KATNB1 SMC1A TUBGCP5 KIF11 ALS2 WASF1 MAP1S KLC1 DYNLL2 NEK2 RANBP9 CEP192 KIF2C LATS1 KIF4A PLK1 RASAL2 CDC42EP4 SUN2 CNTROB NCK1 KIF23 TUBGCP6 ARHGAP5 CKAP5 ARFIP2 CCNB2 KIF20B ROCK1 FGD4
HALLMARK_MTORC1_SIGNALING	0.367383512544803	0.524833589349719	0.0899860794997137	-0.282852850168896	-1.03130167615869	178	SRD5A1 SYTL2 NUPR1 LDLR ME1 CCNG1 DHCR24 EGLN3 CTSC CFP CYP51A1 EBP CANX BHLHE40 SDF2L1 IFI30 SKAP2 MAP2K3 HMGCS1 SLA NFKBIB NUFIP1 EDEM1 ACTR2 PSMB5 HSPA4 NFIL3 ATP6V1D PSME3 SC5D PSMD12 ACTR3 NMT1 TMEM97 TUBA4A DAPP1 HSPA5 HMGCR LDHA PLOD2 CALR PSMA3 LGMN SQSTM1 RRP9 EIF2S2 CORO1A GLRX IDH1 IFRD1 PDAP1 RAB1A RDH11 ADD3 PSMG1 STIP1 SERPINH1 PNO1 PSMD14 GSR P4HA1 SLC1A4 TPI1 PSMC6 PHGDH YKT6 SLC6A6 GSK3B NAMPT FGL2 PGM1 GLA
HALLMARK_MYC_TARGETS_V1	1	1	0.0511147954416412	0.125630312635067	0.470084321450381	180	PRPS2 NCBP1 DEK MCM2 CDC20 MCM5 ORC2 CDK2 NAP1L1 USP1 PWP1 DHX15 CSTF2 SRM BUB3 XPOT CAD PCNA CNBP SNRPD3 SF3B3 MCM7 TARDBP EIF4G2 DDX21 MAD2L1 PSMA1 HNRNPR RRM1 TFDP1 PRDX4 STARD7 XRCC6 VDAC3 PSMD7 PCBP1 SRSF1 TYMS POLE3 ABCE1 VBP1 HNRNPU MCM6 CCNA2 XPO1 HSPD1 PTGES3 HNRNPA2B1 ILF2 PRDX3 IARS1 KARS1 CDK4 EIF1AX SRSF7 SNRPA EIF4E RFC4 POLD2 SRPK1 PSMA2 NOLC1 SLC25A3 SSB TUFM EPRS1 U2AF1 CUL1 GOT2 CCT7 HNRNPD MCM4 CBX3 HNRNPA1 CCT2 DUT CDC45 SRSF3 UBA2 TRA2B RUVBL2 COPS5 NOP56 NOP16 RAD23B CTPS1 SSBP1 GLO1 PSMB2 NDUFAB1 HNRNPA3 SNRPD1 PA2G4 HDAC2 EEF1B2 PSMA4 ETF1 CCT3 CLNS1A RPL22 TCP1 HDDC2 FAM120A EXOSC7 HDGF TOMM70 PPM1G PSMD1 YWHAQ SERBP1 RNPS1 GNL3 SF3A1 PHB2 RAN SNRPG EIF3D SYNCRIP DDX18 NCBP2 APEX1 TRIM28 AP3S1 TXNL4A MRPS18B UBE2E1 HSP90AB1 HPRT1 SNRPA1 PSMA6 PSMC4 FBL MRPL9 PSMD8 ACP1 EIF4H SNRPD2 PSMC6 PRPF31 SNRPB2 GSPT1 AIMP2 SMARCC1 YWHAE PSMD14 PABPC4 CCT4 PSMA7 CCT5 NME1 PSMD3 CYC1 RPS5 RPS10 IMPDH2 IFRD1 EIF4A1 RANBP1 EIF2S2 RPS6 COX5A C1QBP RRP9 RSL1D1 RPL6 RPL34 KPNB1 LDHA VDAC1 EIF3B G3BP1 ODC1 PSMB3 EIF2S1 RPL14 ERH RPS2 NHP2
HALLMARK_MYC_TARGETS_V2	1	1	0.0415717899246479	-0.122278535227354	-0.375120276907474	53	DUSP2 LAS1L TMEM97 RRP9 PPAN NOC4L MYBBP1A AIMP2 WDR74 TCOF1 MRTO4 RABEPK HK2 IPO4 PUS1 DDX18 TFB2M GNL3 MPHOSPH10 MAP3K6 TBRG4 BYSL WDR43 SLC29A2 SORD PA2G4 GRWD1 NOP16 EXOSC5 NOP56 RCL1 RRP12 CBX3 MCM4 PLK4 FARSA NOLC1 PPRC1 SUPV3L1 PRMT3 NIP7 CDK4 NOP2 HSPD1 UNG NDUFAF4 PLK1 IMP4 DCTPP1 SRM SLC19A1 MCM5 UTP20
HALLMARK_MYOGENESIS	0.0164595674578561	0.031653014342031	0.352487857583619	-0.379760527601749	-1.38750222940636	181	FST PTGIS CFD MYL7 COL1A1 COL3A1 MYL1 GPX3 TNNI2 ITGB4 COL15A1 ACTA1 SPHK1 TNNC2 TPM2 KLF5 APOD AK1 CHRNA1 ERBB3 MYOG CHRNG SGCD TEAD4 COL6A2 GSN IGFBP7 ADAM12 MRAS SPDEF CLU LSP1 FXYD1 SYNGR2 DES GJA5 TGFB1 GADD45B PC AGRN TAGLN TCAP TNNT1 MB BHLHE40 MYH9 MYO1C ITGB5 FDPS SPARC ACSL1 PLXNB2 CRYAB HBEGF DAPK2 TNNI1 MAPRE3 BDKRB2 FLII SGCA CACNG1 MYH1 CKM MYOZ1
HALLMARK_NOTCH_SIGNALING	0.358070500927644	0.524833589349719	0.0934449219410994	-0.396024932397864	-1.07892157508489	31	NOTCH3 FZD1 WNT2 JAG1 FZD5 LFNG KAT2A NOTCH1 MAML2 PPARD SAP30 HES1
HALLMARK_OXIDATIVE_PHOSPHORYLATION	1	1	0.0520570030732099	0.109953617496351	0.41209347306917	186	PDP1 DECR1 ALDH6A1 PDK4 ACAT1 ACADSB SLC25A12 RHOT2 ETFB MTRR BCKDHA NDUFC2 ATP6V1G1 ECH1 HCCS ETFDH MPC1 NDUFS1 ECI1 NDUFS7 HADHB FXN MFN2 OAT UQCR11 SLC25A4 ACO2 ETFA CYB5R3 IMMT ECHS1 VDAC3 ACAA2 HADHA NDUFB6 UQCRC2 PDHA1 NDUFA7 MRPL35 COX4I1 PRDX3 TIMM13 NDUFA5 IDH3A NQO2 HTRA2 IDH3G UQCRB DLAT GPX4 SUPV3L1 POLR2F SDHA RETSAT HSD17B10 ATP5F1A ATP6V1F ATP5MC2 SLC25A3 LDHB SLC25A11 NDUFB2 GOT2 COX11 LRPPRC CYB5A OPA1 ATP5MC3 RHOT1 GRPEL1 ACADVL CPT1A ALAS1 NDUFB3 ATP5F1D HSPA9 MRPS11 ATP6V1H IDH3B ACADM NDUFAB1 ATP6V0E1 COX7C NDUFV1 NDUFC1 PDHX ABCB7 NDUFA1 COX6A1 NDUFA6 NDUFV2 DLD CASP7 ATP5F1B FDX1 TIMM50 AIFM1 OGDH AFG3L2 MTX2 NDUFS6 ATP6V0C POR NDUFB7 NDUFB8 NDUFA4 PDHB TOMM70 MRPS12 COX7A2 NDUFA9 MRPL15 PHB2 SDHB GPI SUCLG1 ATP5MF TIMM10 MRPS15 PHYH ATP6V0B NDUFA2 SLC25A20 SDHD NDUFS3 UQCRFS1 ATP6V1E1 MAOB MRPL34 MDH2 PMPCA NDUFB4 ATP5PD ATP6AP1 SDHC FH COX7A2L TOMM22 COX17 MRPS22 COX6C ATP6V1C1 TIMM17A UQCR10 SLC25A5 BAX TIMM8B COX6B1 NDUFS2 NDUFS8 MRPS30 SURF1 NDUFB5 TIMM9 MDH1 IDH2 ATP5F1C SUCLA2 NDUFA8 MRPL11 CYC1 COX15 MTRF1 NDUFS4 DLST IDH1 ATP5ME COX5A NDUFA3 ATP5PF OXA1L COX10 LDHA ATP5PO VDAC1 VDAC2 ATP5F1E COX8A UQCRQ COX7B ATP6V1D
